"","x"
"1",128
"2",0
"3",15
"4",0.704
"5",0.576
"6",0.956
"7",0.712
"8",0.98
"9",0.5
"10",0.748
"11",0.768
"12",0.604
"13",0.36
"14",0.016
"15",0.26
"16",0.452
"17",0.544
"18",0.692
