"","x"
"1",128
"2",0.3
"3",1
"4",0.02
"5",0.032
"6",0
"7",0.016
"8",0.08
"9",0
"10",0
"11",0.004
"12",0
"13",0.008
"14",0.024
"15",0
"16",0.052
"17",0.064
"18",0.012
