"","x"
"1",256
"2",0
"3",12
"4",0.268
"5",0.344
"6",0.52
"7",0.244
"8",0.436
"9",0.276
"10",0.936
"11",0.828
"12",0.396
"13",0.04
"14",0.212
"15",0.06
"16",0.608
"17",0.032
"18",0.544
