"","x"
"1",256
"2",0
"3",89
"4",0.392
"5",0.732
"6",0.848
"7",0.532
"8",0.344
"9",0.76
"10",0.992
"11",0.744
"12",0.956
"13",0.628
"14",0.392
"15",0.18
"16",0.584
"17",0.996
"18",0.896
