"","x"
"1",256
"2",0
"3",51
"4",0.56
"5",0.916
"6",0.724
"7",0.136
"8",0.164
"9",0.02
"10",0.476
"11",0.372
"12",0.292
"13",0.476
"14",0.524
"15",0.992
"16",0.144
"17",0.968
"18",0.148
