"","x"
"1",128
"2",0.3
"3",79
"4",0
"5",0.016
"6",0
"7",0.012
"8",0.016
"9",0
"10",0
"11",0
"12",0
"13",0.012
"14",0.068
"15",0
"16",0.148
"17",0.028
"18",0
