"","x"
"1",128
"2",0
"3",18
"4",0.556
"5",0.192
"6",0.56
"7",0.548
"8",0.316
"9",0.94
"10",0.892
"11",0.512
"12",0.732
"13",0.176
"14",0
"15",0.14
"16",0.312
"17",0.032
"18",0.38
