"","x"
"1",128
"2",0.3
"3",49
"4",0
"5",0.056
"6",0
"7",0.9
"8",0.008
"9",0.248
"10",0
"11",0
"12",0
"13",0.148
"14",0.112
"15",0.016
"16",0.004
"17",0.092
"18",0
