"","x"
"1",128
"2",0.1
"3",36
"4",0.024
"5",0.34
"6",0.004
"7",0.336
"8",0.072
"9",0.272
"10",0.092
"11",0.136
"12",0.024
"13",0.02
"14",0.712
"15",0.152
"16",0.68
"17",0.32
"18",0.136
