"","x"
"1",256
"2",0.3
"3",38
"4",0.052
"5",0.032
"6",0.004
"7",0.308
"8",0.076
"9",0.016
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0.028
"18",0
