"","x"
"1",128
"2",0.2
"3",23
"4",0.148
"5",0.128
"6",0.012
"7",0.244
"8",0.064
"9",0.464
"10",0.008
"11",0.068
"12",0.004
"13",0.016
"14",0.112
"15",0.004
"16",0.008
"17",0.204
"18",0.152
