"","x"
"1",128
"2",0.4
"3",51
"4",0
"5",0.052
"6",0
"7",0.088
"8",0.044
"9",0.032
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
