"","x"
"1",256
"2",0
"3",21
"4",0.208
"5",0.516
"6",0.036
"7",0.328
"8",0.888
"9",0.336
"10",0.792
"11",0.168
"12",0.544
"13",0.504
"14",0.656
"15",0.548
"16",0.52
"17",0.828
"18",0.58
