"","x"
"1",128
"2",0
"3",55
"4",0.796
"5",0.804
"6",0.772
"7",0.444
"8",0.584
"9",0.144
"10",0.628
"11",0.452
"12",0.548
"13",0.056
"14",0.008
"15",0.096
"16",0.996
"17",0.832
"18",0.8
