"","x"
"1",128
"2",0
"3",37
"4",0.976
"5",0.44
"6",0.908
"7",0.756
"8",0.656
"9",0.964
"10",0.616
"11",0.408
"12",0.82
"13",0.816
"14",0.452
"15",0.94
"16",0.94
"17",0.576
"18",0.608
