"","x"
"1",256
"2",0
"3",25
"4",0.256
"5",0.52
"6",0.132
"7",0.28
"8",0.08
"9",0.864
"10",0.932
"11",0.424
"12",0.584
"13",0.792
"14",0.824
"15",0.828
"16",0.768
"17",0.32
"18",0.56
