"","x"
"1",256
"2",0
"3",50
"4",0.372
"5",0.928
"6",0.324
"7",0.952
"8",0.416
"9",0.7
"10",0.24
"11",0.568
"12",0.124
"13",0.656
"14",0.628
"15",0.696
"16",0.744
"17",0.464
"18",0.564
