"","x"
"1",256
"2",0
"3",39
"4",0.788
"5",0.12
"6",0.996
"7",0.936
"8",0.504
"9",0.856
"10",0.492
"11",0.088
"12",0.58
"13",0.6
"14",0.56
"15",0.748
"16",0.112
"17",0.744
"18",0.308
