"","x"
"1",256
"2",0
"3",7
"4",0.732
"5",0.02
"6",0.54
"7",0.144
"8",0.216
"9",0.26
"10",0.228
"11",0.072
"12",0.136
"13",0.676
"14",0.46
"15",0.284
"16",0.3
"17",0.796
"18",0.508
