"","x"
"1",256
"2",0.3
"3",28
"4",0
"5",0.028
"6",0
"7",0.348
"8",0.248
"9",0.22
"10",0
"11",0
"12",0
"13",0
"14",0.008
"15",0
"16",0.016
"17",0.168
"18",0.004
