"","x"
"1",256
"2",0
"3",96
"4",1
"5",0.304
"6",0.904
"7",0.708
"8",0.492
"9",0.604
"10",0.64
"11",0.108
"12",0.308
"13",0.868
"14",0.748
"15",0.9
"16",0.212
"17",0.952
"18",0.844
