"","x"
"1",256
"2",0.1
"3",10
"4",0.3
"5",0.236
"6",0.076
"7",0.472
"8",0.656
"9",0.492
"10",0.3
"11",0.016
"12",0.04
"13",0.212
"14",0.364
"15",0.068
"16",0.476
"17",0.268
"18",0.028
