"","x"
"1",128
"2",0
"3",33
"4",0.872
"5",0.212
"6",0.46
"7",0.604
"8",0.276
"9",0.552
"10",0.148
"11",0.796
"12",0.192
"13",0.076
"14",0.388
"15",0.02
"16",0.2
"17",0.776
"18",0.72
