"","x"
"1",128
"2",0
"3",84
"4",0.776
"5",0.12
"6",0.76
"7",0.82
"8",0.376
"9",0.552
"10",0.044
"11",0.316
"12",0.516
"13",0.496
"14",0.092
"15",0.368
"16",0.416
"17",0.384
"18",0.956
