"","x"
"1",128
"2",0.1
"3",72
"4",0.176
"5",0.068
"6",0.076
"7",0.736
"8",0.032
"9",0.736
"10",0.36
"11",0.436
"12",0.292
"13",0.144
"14",0.144
"15",0.084
"16",0.004
"17",0.112
"18",0
