"","x"
"1",128
"2",0
"3",31
"4",0.964
"5",0.784
"6",0.504
"7",0.72
"8",0.536
"9",0.932
"10",0.928
"11",0.792
"12",0.868
"13",0.068
"14",0.224
"15",0.348
"16",0.608
"17",0.98
"18",0.316
