"","x"
"1",128
"2",0
"3",75
"4",0.96
"5",0.716
"6",0.728
"7",0.244
"8",0.228
"9",0.816
"10",0.448
"11",0.588
"12",0.288
"13",0.896
"14",0.424
"15",0.66
"16",0.892
"17",0.556
"18",0.816
