"","x"
"1",256
"2",0.4
"3",23
"4",0
"5",0.004
"6",0
"7",0.024
"8",0.132
"9",0.028
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0.048
"18",0
