"","x"
"1",256
"2",0
"3",20
"4",0.352
"5",0.688
"6",0.564
"7",0.796
"8",0.204
"9",0.712
"10",0.296
"11",0.412
"12",0.14
"13",0.784
"14",0.488
"15",0.936
"16",0.372
"17",0.696
"18",0.944
