"","x"
"1",128
"2",0
"3",11
"4",0.82
"5",0.708
"6",0.952
"7",0.14
"8",0.836
"9",0.028
"10",0.728
"11",0.36
"12",0.804
"13",0.584
"14",0.184
"15",0.6
"16",0.476
"17",0.148
"18",0.4
