"","x"
"1",256
"2",0
"3",93
"4",0.952
"5",0.648
"6",0.86
"7",0.288
"8",0.388
"9",0.448
"10",0.976
"11",0.812
"12",0.976
"13",0.328
"14",0.768
"15",0.704
"16",0.636
"17",0.348
"18",0.404
