"","x"
"1",128
"2",0
"3",81
"4",0.344
"5",0.588
"6",0.236
"7",0.964
"8",0.64
"9",0.992
"10",0.736
"11",0.412
"12",0.636
"13",0.284
"14",0.116
"15",0.056
"16",0.912
"17",0.752
"18",0.264
