"","x"
"1",128
"2",0.1
"3",10
"4",0.584
"5",0.644
"6",0.356
"7",0.644
"8",0.292
"9",0.344
"10",0.016
"11",0.256
"12",0.296
"13",0
"14",0.204
"15",0
"16",0.744
"17",0.108
"18",0.796
