"","x"
"1",128
"2",0
"3",19
"4",0.384
"5",0.204
"6",0.152
"7",0.368
"8",0.916
"9",0.288
"10",0.464
"11",0.016
"12",0.372
"13",0.764
"14",0.732
"15",0.504
"16",0.156
"17",0.584
"18",0.924
