"","x"
"1",128
"2",0.2
"3",31
"4",0.004
"5",0.1
"6",0.032
"7",0.336
"8",0.084
"9",0.164
"10",0
"11",0.012
"12",0
"13",0.012
"14",0.18
"15",0
"16",0.72
"17",0.08
"18",0.12
