"","x"
"1",128
"2",0
"3",59
"4",0.588
"5",0.4
"6",0.32
"7",0.824
"8",0.332
"9",0.404
"10",0.36
"11",0.104
"12",0.396
"13",0.544
"14",0.864
"15",0.764
"16",0.32
"17",0.216
"18",0.076
