"","x"
"1",256
"2",0.2
"3",80
"4",0.092
"5",0.072
"6",0
"7",0.836
"8",0.1
"9",0.312
"10",0
"11",0.02
"12",0
"13",0
"14",0.14
"15",0
"16",0.012
"17",0.124
"18",0
