"","x"
"1",256
"2",0.2
"3",63
"4",0.096
"5",0.092
"6",0.016
"7",0.928
"8",0.052
"9",0.24
"10",0
"11",0
"12",0
"13",0.168
"14",0.124
"15",0
"16",0.084
"17",0.088
"18",0
