"","x"
"1",256
"2",0
"3",2
"4",0.968
"5",0.456
"6",0.868
"7",0.304
"8",0.384
"9",0.236
"10",0.512
"11",0.656
"12",0.6
"13",0.392
"14",0.92
"15",0.564
"16",0.82
"17",0.56
"18",0.396
