"","x"
"1",256
"2",0
"3",63
"4",0.512
"5",0.032
"6",0.676
"7",0.724
"8",0.252
"9",0.156
"10",0.308
"11",0.732
"12",0.212
"13",0.116
"14",0.292
"15",0.316
"16",0.352
"17",0.936
"18",0.256
