"","x"
"1",256
"2",0
"3",68
"4",0.744
"5",0.792
"6",0.808
"7",0.712
"8",0.512
"9",0.9
"10",0.984
"11",0.98
"12",0.784
"13",0.736
"14",0.548
"15",0.556
"16",0.648
"17",0.268
"18",0.632
