"","x"
"1",128
"2",0.1
"3",47
"4",0.576
"5",0.464
"6",0.976
"7",0.448
"8",0.236
"9",0.18
"10",0.428
"11",0.008
"12",0.004
"13",0.416
"14",0.3
"15",0.04
"16",0.488
"17",0.7
"18",0.384
