"","x"
"1",256
"2",0
"3",3
"4",0.324
"5",0.912
"6",0.536
"7",0.484
"8",0.484
"9",0.864
"10",0.012
"11",0.116
"12",0.968
"13",0.524
"14",0.892
"15",0.28
"16",0.032
"17",0.068
"18",0.072
