"","x"
"1",256
"2",0.2
"3",76
"4",0.2
"5",0.152
"6",0.128
"7",0.912
"8",0
"9",0.68
"10",0
"11",0
"12",0
"13",0
"14",0.204
"15",0
"16",0.024
"17",0.14
"18",0.044
