"","x"
"1",128
"2",0.2
"3",99
"4",0.072
"5",0.248
"6",0.132
"7",0.456
"8",0.592
"9",0.604
"10",0.04
"11",0
"12",0
"13",0
"14",0.012
"15",0
"16",0.416
"17",0.376
"18",0.752
