"","x"
"1",128
"2",0.1
"3",19
"4",0.048
"5",0.164
"6",0.012
"7",0.504
"8",0.936
"9",0.168
"10",0.172
"11",0.232
"12",0.26
"13",0.66
"14",0.128
"15",0.872
"16",0.944
"17",0.556
"18",0.028
