"","x"
"1",256
"2",0.3
"3",59
"4",0
"5",0.016
"6",0
"7",0.032
"8",0.212
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0.032
"15",0
"16",0
"17",0.136
"18",0
