"","x"
"1",128
"2",0.1
"3",83
"4",0.02
"5",0.148
"6",0.096
"7",0.748
"8",0.464
"9",0.784
"10",0
"11",0.164
"12",0
"13",0.352
"14",0.136
"15",0.316
"16",0
"17",0.192
"18",0
