"","x"
"1",128
"2",0
"3",62
"4",0.696
"5",0.272
"6",0.824
"7",0.864
"8",0.284
"9",0.412
"10",0.168
"11",0.6
"12",0.076
"13",0.884
"14",0.736
"15",0.748
"16",0.84
"17",0.556
"18",0.432
