"","x"
"1",128
"2",0
"3",24
"4",0.564
"5",0.072
"6",0.596
"7",0.188
"8",0.372
"9",0.82
"10",0.992
"11",0.824
"12",0.604
"13",0.116
"14",0.9
"15",0.42
"16",0.48
"17",0.26
"18",0.624
