"","x"
"1",128
"2",0
"3",40
"4",0.024
"5",0.6
"6",0.104
"7",0.816
"8",0.008
"9",0.624
"10",0.612
"11",0.88
"12",0.78
"13",0.504
"14",0.732
"15",0.668
"16",0.36
"17",0
"18",0.636
