"","x"
"1",128
"2",0
"3",8
"4",0.38
"5",0.724
"6",0.216
"7",0.048
"8",0.452
"9",0.196
"10",0.568
"11",0.472
"12",0.316
"13",0.3
"14",0.924
"15",0.164
"16",0.78
"17",0.14
"18",0.512
