"","x"
"1",128
"2",0.1
"3",9
"4",0.288
"5",0.276
"6",0.032
"7",0.016
"8",0.056
"9",0.016
"10",0.06
"11",0.032
"12",0.068
"13",0.108
"14",0.096
"15",0.632
"16",0.036
"17",0.084
"18",0.004
