"","x"
"1",256
"2",0.3
"3",16
"4",0
"5",0.008
"6",0
"7",0.04
"8",0.032
"9",0.004
"10",0
"11",0
"12",0
"13",0
"14",0.052
"15",0
"16",0
"17",0.008
"18",0
