"","x"
"1",256
"2",0
"3",48
"4",0.008
"5",0.104
"6",0.012
"7",0.864
"8",0.128
"9",0.964
"10",0.368
"11",0.512
"12",0.88
"13",0.748
"14",0.764
"15",0.888
"16",0.504
"17",0.276
"18",0.256
