"","x"
"1",256
"2",0.2
"3",95
"4",0.14
"5",0.308
"6",0
"7",0.188
"8",0.172
"9",0.292
"10",0
"11",0
"12",0
"13",0.132
"14",0.2
"15",0.04
"16",0.476
"17",0.128
"18",0.052
