"","x"
"1",128
"2",0
"3",69
"4",0.52
"5",0.864
"6",0.56
"7",0.78
"8",0.46
"9",0.572
"10",0.356
"11",0.036
"12",0.656
"13",0.064
"14",0.484
"15",0.316
"16",0.248
"17",0.116
"18",0.808
