"","x"
"1",256
"2",0
"3",15
"4",0.164
"5",0.504
"6",0.268
"7",0.376
"8",0.672
"9",0.288
"10",0.016
"11",0.548
"12",0.084
"13",0.44
"14",0.204
"15",0.476
"16",0.408
"17",0.748
"18",0.124
