"","x"
"1",256
"2",0.1
"3",41
"4",0.116
"5",0.544
"6",0.072
"7",0.076
"8",0.388
"9",0.06
"10",0.784
"11",0.116
"12",0.764
"13",0.668
"14",0.404
"15",0.404
"16",0.108
"17",0.184
"18",0.084
