"","x"
"1",128
"2",0
"3",5
"4",0.38
"5",0.652
"6",0.364
"7",0.38
"8",0.268
"9",0.652
"10",0.6
"11",0.012
"12",0.132
"13",0.612
"14",0.772
"15",0.064
"16",0.436
"17",0.768
"18",0.096
