"","x"
"1",256
"2",0
"3",6
"4",0.028
"5",0.236
"6",0.056
"7",0.396
"8",0.204
"9",0.088
"10",0.24
"11",0.26
"12",0.508
"13",0.964
"14",0.26
"15",0.968
"16",0.228
"17",0.032
"18",0.28
