"","x"
"1",256
"2",0
"3",66
"4",0.072
"5",0.076
"6",0.38
"7",0.24
"8",0.22
"9",0.256
"10",0.144
"11",0.824
"12",0.58
"13",0.116
"14",0.76
"15",0.008
"16",0.564
"17",0.736
"18",0.368
