"","x"
"1",256
"2",0.1
"3",71
"4",0.02
"5",0.024
"6",0.264
"7",0.548
"8",0.712
"9",0.94
"10",0.08
"11",0.04
"12",0.004
"13",0.596
"14",0.736
"15",0.612
"16",0.592
"17",0.388
"18",0.552
