"","x"
"1",128
"2",0.4
"3",22
"4",0.004
"5",0.016
"6",0
"7",0.036
"8",0.216
"9",0.012
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0.1
"18",0
